Transaction ID,Customer ID,Purchase Date,Product Name,Product Category,Quantity,Purchase Amount,Age,Gender,City,State,Latitude,Longitude,Website Visits,Email Opens,Customer Satisfaction Score
TXN-13165,CUST-0020,2026-04-14,Sunglasses,Apparel,3,384.33,28,Female,Los Angeles,CA,34.0522,-118.2437,78,37,4
TXN-13641,CUST-0301,2026-04-14,Keyboard & Mouse,Electronics,1,79.47,34,Male,New York,NY,40.7128,-74.006,19,8,3
TXN-10865,CUST-0211,2026-04-15,Self-Improvement Guide,Books,2,35.33,42,Female,Los Angeles,CA,34.0522,-118.2437,70,41,5
TXN-10978,CUST-0405,2026-04-15,Multivitamins,Beauty & Health,1,23.51,35,Female,Orlando,FL,28.5383,-81.3792,65,20,3
TXN-11171,CUST-0010,2026-04-15,Hair Dryer,Beauty & Health,1,92.51,31,Female,San Francisco,CA,37.7749,-122.4194,7,2,3
TXN-11448,CUST-0453,2026-04-15,Fantasy Novel,Books,1,20.05,54,Female,San Francisco,CA,37.7749,-122.4194,71,56,4
TXN-12058,CUST-0028,2026-04-15,Self-Improvement Guide,Books,2,34.41,40,Female,Chicago,IL,41.8781,-87.6298,21,9,4
TXN-12543,CUST-0286,2026-04-15,Smartwatch,Electronics,1,236.12,35,Male,Miami,FL,25.7617,-80.1918,19,9,2
TXN-12583,CUST-0373,2026-04-15,Robot Vacuum,Home & Kitchen,2,628.77,33,Female,Houston,TX,29.7604,-95.3698,45,57,4
TXN-13087,CUST-0219,2026-04-15,Fantasy Novel,Books,1,17.4,19,Male,Orlando,FL,28.5383,-81.3792,33,3,3
TXN-13189,CUST-0443,2026-04-15,Self-Improvement Guide,Books,1,18.69,46,Male,Los Angeles,CA,34.0522,-118.2437,53,19,5
TXN-13263,CUST-0302,2026-04-15,Hoodie,Apparel,2,113.22,29,Male,Chicago,IL,41.8781,-87.6298,27,18,5
TXN-13268,CUST-0282,2026-04-15,Smartwatch,Electronics,2,484.23,58,Female,Seattle,WA,47.6062,-122.3321,45,32,4
TXN-13921,CUST-0108,2026-04-15,Fantasy Novel,Books,1,17.91,42,Female,Chicago,IL,41.8781,-87.6298,19,9,2
TXN-10061,CUST-0258,2026-04-16,Smartphone,Electronics,1,684.73,18,Male,Orlando,FL,28.5383,-81.3792,15,12,3
TXN-10200,CUST-0009,2026-04-16,Sneakers,Apparel,1,93.8,27,Male,Seattle,WA,47.6062,-122.3321,13,2,3
TXN-10433,CUST-0487,2026-04-16,Leadership Biography,Books,1,26.78,57,Male,Chicago,IL,41.8781,-87.6298,30,18,3
TXN-10529,CUST-0165,2026-04-16,Smartphone,Electronics,1,745.22,30,Female,San Francisco,CA,37.7749,-122.4194,24,13,2
TXN-11527,CUST-0240,2026-04-16,Jeans,Apparel,1,62.28,26,Male,Austin,TX,30.2672,-97.7431,8,7,3
TXN-12970,CUST-0353,2026-04-16,Laptop,Electronics,2,2281.32,46,Female,Chicago,IL,41.8781,-87.6298,80,64,5
TXN-13078,CUST-0421,2026-04-16,Laptop,Electronics,2,2425.11,52,Male,Houston,TX,29.7604,-95.3698,52,28,4
TXN-13079,CUST-0421,2026-04-16,Keyboard & Mouse,Electronics,1,77.78,52,Male,Houston,TX,29.7604,-95.3698,52,28,4
TXN-13136,CUST-0334,2026-04-16,Sports T-Shirt,Apparel,1,31.29,54,Female,Los Angeles,CA,34.0522,-118.2437,28,13,3
TXN-10566,CUST-0274,2026-04-17,Jeans,Apparel,1,60.67,56,Male,Miami,FL,25.7617,-80.1918,21,14,4
TXN-10792,CUST-0390,2026-04-17,Jeans,Apparel,1,67.27,45,Female,Boston,MA,42.3601,-71.0589,36,25,4
TXN-10829,CUST-0168,2026-04-17,Hair Dryer,Beauty & Health,1,94.02,35,Female,Austin,TX,30.2672,-97.7431,31,4,4
TXN-11202,CUST-0205,2026-04-17,Jeans,Apparel,1,64.33,49,Male,Chicago,IL,41.8781,-87.6298,5,13,3
TXN-11245,CUST-0106,2026-04-17,Smartwatch,Electronics,1,255.62,28,Female,Orlando,FL,28.5383,-81.3792,53,52,5
TXN-11561,CUST-0014,2026-04-17,Smartphone,Electronics,1,782.64,26,Male,Houston,TX,29.7604,-95.3698,17,16,4
TXN-11908,CUST-0334,2026-04-17,Smartwatch,Electronics,1,229.11,54,Female,Los Angeles,CA,34.0522,-118.2437,28,13,3
TXN-11912,CUST-0215,2026-04-17,Machine Learning Basics,Books,1,39.38,40,Female,Orlando,FL,28.5383,-81.3792,30,10,3
TXN-12578,CUST-0119,2026-04-17,Hoodie,Apparel,1,54.79,36,Male,Chicago,IL,41.8781,-87.6298,69,43,4
TXN-12688,CUST-0437,2026-04-17,Jeans,Apparel,1,62.32,20,Female,Los Angeles,CA,34.0522,-118.2437,23,5,4
TXN-12761,CUST-0344,2026-04-17,Hair Dryer,Beauty & Health,3,279.63,51,Male,Chicago,IL,41.8781,-87.6298,90,87,5
TXN-12771,CUST-0427,2026-04-17,Hoodie,Apparel,1,55.32,26,Female,New York,NY,40.7128,-74.006,46,40,4
TXN-12953,CUST-0386,2026-04-17,Mug Set,Home & Kitchen,3,91.46,27,Male,Seattle,WA,47.6062,-122.3321,78,47,5
TXN-13228,CUST-0058,2026-04-17,Fantasy Novel,Books,2,41.13,50,Female,Houston,TX,29.7604,-95.3698,63,59,5
TXN-13675,CUST-0009,2026-04-17,SaaS Marketing Playbook,Books,1,23.08,27,Male,Seattle,WA,47.6062,-122.3321,13,2,3
TXN-13706,CUST-0310,2026-04-17,Laptop,Electronics,1,1125.1,34,Female,Austin,TX,30.2672,-97.7431,6,10,3
TXN-13786,CUST-0128,2026-04-17,Blender,Home & Kitchen,1,79.34,51,Female,Los Angeles,CA,34.0522,-118.2437,7,13,2
TXN-10138,CUST-0302,2026-04-18,Headphones,Electronics,3,442.12,29,Male,Chicago,IL,41.8781,-87.6298,27,18,5
TXN-10556,CUST-0046,2026-04-18,Keyboard & Mouse,Electronics,2,157.1,53,Male,Boston,MA,42.3601,-71.0589,101,58,4
TXN-10638,CUST-0061,2026-04-18,Machine Learning Basics,Books,2,84.19,38,Male,Boston,MA,42.3601,-71.0589,32,59,4
TXN-11094,CUST-0108,2026-04-18,Smartphone,Electronics,1,716.42,42,Female,Chicago,IL,41.8781,-87.6298,19,9,2
TXN-11353,CUST-0389,2026-04-18,Skincare Serum,Beauty & Health,1,63.36,32,Non-binary,San Francisco,CA,37.7749,-122.4194,20,5,4
TXN-11791,CUST-0379,2026-04-18,Fantasy Novel,Books,1,18.95,23,Male,Orlando,FL,28.5383,-81.3792,15,5,3
TXN-12013,CUST-0107,2026-04-18,Chef Knife Set,Home & Kitchen,1,136.54,56,Female,Austin,TX,30.2672,-97.7431,5,7,3
TXN-12560,CUST-0244,2026-04-18,Keyboard & Mouse,Electronics,1,69.96,50,Female,Houston,TX,29.7604,-95.3698,27,5,4
TXN-12668,CUST-0300,2026-04-18,Hair Dryer,Beauty & Health,1,83.32,33,Female,Orlando,FL,28.5383,-81.3792,26,18,4
TXN-13048,CUST-0446,2026-04-18,Monitor,Electronics,1,342.04,42,Female,Orlando,FL,28.5383,-81.3792,60,56,4
TXN-13791,CUST-0319,2026-04-18,Robot Vacuum,Home & Kitchen,1,259.02,34,Female,Austin,TX,30.2672,-97.7431,21,11,3
TXN-10045,CUST-0492,2026-04-19,Headphones,Electronics,1,150.33,19,Female,Houston,TX,29.7604,-95.3698,64,22,4
TXN-11214,CUST-0169,2026-04-19,Laptop,Electronics,2,2512.83,18,Male,Houston,TX,29.7604,-95.3698,82,44,5
TXN-11275,CUST-0271,2026-04-19,Leadership Biography,Books,1,26.66,37,Female,San Francisco,CA,37.7749,-122.4194,31,16,4
TXN-11342,CUST-0274,2026-04-19,Chef Knife Set,Home & Kitchen,1,134.55,56,Male,Miami,FL,25.7617,-80.1918,21,14,4
TXN-11889,CUST-0037,2026-04-19,Sunglasses,Apparel,1,124.84,38,Female,Orlando,FL,28.5383,-81.3792,21,9,3
TXN-11930,CUST-0299,2026-04-19,Hoodie,Apparel,2,130.17,35,Male,Boston,MA,42.3601,-71.0589,85,80,5
TXN-12475,CUST-0009,2026-04-19,Fantasy Novel,Books,2,34.69,27,Male,Seattle,WA,47.6062,-122.3321,13,2,3
TXN-12726,CUST-0365,2026-04-19,Mug Set,Home & Kitchen,1,25.52,41,Male,Austin,TX,30.2672,-97.7431,21,7,3
TXN-12883,CUST-0245,2026-04-19,Blender,Home & Kitchen,1,88.81,43,Female,Chicago,IL,41.8781,-87.6298,14,11,4
TXN-12964,CUST-0012,2026-04-19,Smartwatch,Electronics,1,256.6,51,Female,New York,NY,40.7128,-74.006,61,28,5
TXN-13076,CUST-0414,2026-04-19,Self-Improvement Guide,Books,1,15.55,32,Female,Orlando,FL,28.5383,-81.3792,21,4,3
TXN-13107,CUST-0334,2026-04-19,Headphones,Electronics,1,137.27,54,Female,Los Angeles,CA,34.0522,-118.2437,28,13,3
TXN-13111,CUST-0260,2026-04-19,Keyboard & Mouse,Electronics,2,159.43,29,Female,Miami,FL,25.7617,-80.1918,33,2,3
TXN-13287,CUST-0216,2026-04-19,Laptop,Electronics,1,1163.52,65,Female,Chicago,IL,41.8781,-87.6298,21,6,3
TXN-13288,CUST-0216,2026-04-19,Keyboard & Mouse,Electronics,1,86.22,65,Female,Chicago,IL,41.8781,-87.6298,21,6,3
TXN-13436,CUST-0217,2026-04-19,Fantasy Novel,Books,1,19.29,29,Female,Orlando,FL,28.5383,-81.3792,5,19,3
TXN-13517,CUST-0373,2026-04-19,Smartwatch,Electronics,1,262.11,33,Female,Houston,TX,29.7604,-95.3698,45,57,4
TXN-13644,CUST-0385,2026-04-19,Designer Jacket,Apparel,2,325.36,52,Female,Austin,TX,30.2672,-97.7431,55,55,4
TXN-13755,CUST-0457,2026-04-19,Laptop,Electronics,2,2424.57,46,Female,Houston,TX,29.7604,-95.3698,78,42,4
TXN-10287,CUST-0165,2026-04-20,Smartphone,Electronics,1,758.1,30,Female,San Francisco,CA,37.7749,-122.4194,24,13,2
TXN-11040,CUST-0337,2026-04-20,Mug Set,Home & Kitchen,1,29.65,36,Female,Houston,TX,29.7604,-95.3698,8,19,4
TXN-11089,CUST-0077,2026-04-20,Keyboard & Mouse,Electronics,1,78.7,52,Female,New York,NY,40.7128,-74.006,29,44,5
TXN-11207,CUST-0244,2026-04-20,Smartwatch,Electronics,1,220.4,50,Female,Houston,TX,29.7604,-95.3698,27,5,4
TXN-11984,CUST-0374,2026-04-20,Hoodie,Apparel,1,52.95,61,Female,Miami,FL,25.7617,-80.1918,16,16,4
TXN-12506,CUST-0141,2026-04-20,Espresso Machine,Home & Kitchen,1,446.68,54,Male,Miami,FL,25.7617,-80.1918,30,16,2
TXN-13125,CUST-0141,2026-04-20,Chef Knife Set,Home & Kitchen,1,145.94,54,Male,Miami,FL,25.7617,-80.1918,30,16,2
TXN-14115,CUST-0304,2026-04-20,Chef Knife Set,Home & Kitchen,1,128.46,55,Female,Los Angeles,CA,34.0522,-118.2437,10,3,3
TXN-14130,CUST-0060,2026-04-20,Headphones,Electronics,1,136.65,36,Male,San Francisco,CA,37.7749,-122.4194,11,15,3
TXN-10654,CUST-0113,2026-04-21,Monitor,Electronics,1,331.79,34,Male,Miami,FL,25.7617,-80.1918,8,2,4
TXN-10716,CUST-0269,2026-04-21,Sports T-Shirt,Apparel,1,31.06,47,Female,New York,NY,40.7128,-74.006,18,14,3
TXN-11055,CUST-0235,2026-04-21,SaaS Marketing Playbook,Books,1,23.15,37,Female,Houston,TX,29.7604,-95.3698,19,5,2
TXN-11130,CUST-0276,2026-04-21,Multivitamins,Beauty & Health,1,28.19,18,Male,Austin,TX,30.2672,-97.7431,83,79,5
TXN-11475,CUST-0140,2026-04-21,Self-Improvement Guide,Books,1,17.95,30,Female,Chicago,IL,41.8781,-87.6298,55,35,5
TXN-11721,CUST-0468,2026-04-21,Sports T-Shirt,Apparel,1,34.04,51,Male,Seattle,WA,47.6062,-122.3321,26,44,5
TXN-11872,CUST-0286,2026-04-21,Sneakers,Apparel,1,99.12,35,Male,Miami,FL,25.7617,-80.1918,19,9,2
TXN-11906,CUST-0179,2026-04-21,Hair Dryer,Beauty & Health,2,179.02,31,Male,Boston,MA,42.3601,-71.0589,21,9,3
TXN-12839,CUST-0038,2026-04-21,Espresso Machine,Home & Kitchen,1,437.36,24,Male,Orlando,FL,28.5383,-81.3792,27,4,3
TXN-12855,CUST-0472,2026-04-21,Multivitamins,Beauty & Health,1,23.86,46,Non-binary,Orlando,FL,28.5383,-81.3792,28,6,3
TXN-12982,CUST-0179,2026-04-21,Sports T-Shirt,Apparel,1,32.38,31,Male,Boston,MA,42.3601,-71.0589,21,9,3
TXN-13225,CUST-0063,2026-04-21,Espresso Machine,Home & Kitchen,1,413.4,25,Male,Miami,FL,25.7617,-80.1918,27,59,3
TXN-13392,CUST-0184,2026-04-21,SaaS Marketing Playbook,Books,2,43.23,43,Male,New York,NY,40.7128,-74.006,10,19,3
TXN-13587,CUST-0123,2026-04-21,Skincare Serum,Beauty & Health,1,55.45,18,Male,San Francisco,CA,37.7749,-122.4194,33,9,2
TXN-13626,CUST-0393,2026-04-21,Machine Learning Basics,Books,1,38.48,55,Female,Austin,TX,30.2672,-97.7431,13,6,2
TXN-13814,CUST-0323,2026-04-21,Smartphone,Electronics,1,697.94,46,Male,Boston,MA,42.3601,-71.0589,34,14,4
TXN-10014,CUST-0367,2026-04-22,Leadership Biography,Books,1,26.57,33,Female,Boston,MA,42.3601,-71.0589,9,2,3
TXN-10077,CUST-0395,2026-04-22,Smartphone,Electronics,1,750.43,32,Female,Miami,FL,25.7617,-80.1918,37,59,4
TXN-10237,CUST-0286,2026-04-22,Multivitamins,Beauty & Health,1,23.57,35,Male,Miami,FL,25.7617,-80.1918,19,9,2
TXN-10806,CUST-0182,2026-04-22,Monitor,Electronics,1,342.33,31,Male,New York,NY,40.7128,-74.006,66,28,3
TXN-10945,CUST-0264,2026-04-22,Sneakers,Apparel,1,98.7,55,Female,Miami,FL,25.7617,-80.1918,18,15,3
TXN-11378,CUST-0090,2026-04-22,Sunglasses,Apparel,2,279.88,35,Female,Boston,MA,42.3601,-71.0589,49,31,4
TXN-11933,CUST-0480,2026-04-22,Hoodie,Apparel,1,52.15,50,Male,Seattle,WA,47.6062,-122.3321,23,12,4
TXN-13363,CUST-0031,2026-04-22,Multivitamins,Beauty & Health,1,23.62,26,Female,Orlando,FL,28.5383,-81.3792,31,15,3
TXN-10366,CUST-0083,2026-04-23,Headphones,Electronics,1,149.48,49,Female,Chicago,IL,41.8781,-87.6298,56,33,5
TXN-10734,CUST-0324,2026-04-23,Headphones,Electronics,1,134.9,43,Male,Los Angeles,CA,34.0522,-118.2437,8,2,3
TXN-10914,CUST-0333,2026-04-23,Headphones,Electronics,1,138.46,53,Male,Boston,MA,42.3601,-71.0589,55,41,4
TXN-11234,CUST-0464,2026-04-23,Monitor,Electronics,1,315.3,63,Female,Seattle,WA,47.6062,-122.3321,9,17,4
TXN-12144,CUST-0235,2026-04-23,Keyboard & Mouse,Electronics,2,137.62,37,Female,Houston,TX,29.7604,-95.3698,19,5,2
TXN-12531,CUST-0158,2026-04-23,Hoodie,Apparel,1,54.6,50,Male,Chicago,IL,41.8781,-87.6298,72,55,4
TXN-12724,CUST-0160,2026-04-23,Self-Improvement Guide,Books,1,17.64,30,Male,Orlando,FL,28.5383,-81.3792,76,72,4
TXN-12754,CUST-0109,2026-04-23,Air Fryer,Home & Kitchen,1,115.73,38,Female,Los Angeles,CA,34.0522,-118.2437,50,57,4
TXN-12991,CUST-0349,2026-04-23,Blender,Home & Kitchen,2,162.51,45,Female,New York,NY,40.7128,-74.006,55,30,5
TXN-13186,CUST-0418,2026-04-23,Air Fryer,Home & Kitchen,1,132.51,18,Female,Boston,MA,42.3601,-71.0589,112,73,4
TXN-14082,CUST-0294,2026-04-23,Sports T-Shirt,Apparel,2,60.95,22,Female,Miami,FL,25.7617,-80.1918,13,13,3
TXN-10066,CUST-0208,2026-04-24,Sunglasses,Apparel,1,125.03,57,Male,Seattle,WA,47.6062,-122.3321,6,17,3
TXN-10076,CUST-0194,2026-04-24,Mug Set,Home & Kitchen,1,28.93,41,Male,Miami,FL,25.7617,-80.1918,67,51,4
TXN-10708,CUST-0296,2026-04-24,Self-Improvement Guide,Books,4,69.19,30,Male,Seattle,WA,47.6062,-122.3321,112,54,5
TXN-11020,CUST-0107,2026-04-24,Sunglasses,Apparel,1,138.96,56,Female,Austin,TX,30.2672,-97.7431,5,7,3
TXN-11028,CUST-0210,2026-04-24,Keyboard & Mouse,Electronics,1,77.92,48,Female,Seattle,WA,47.6062,-122.3321,23,16,3
TXN-11158,CUST-0213,2026-04-24,Headphones,Electronics,2,318.28,26,Female,Orlando,FL,28.5383,-81.3792,115,85,5
TXN-11419,CUST-0302,2026-04-24,Hoodie,Apparel,1,58.64,29,Male,Chicago,IL,41.8781,-87.6298,27,18,5
TXN-11523,CUST-0063,2026-04-24,Headphones,Electronics,1,154.2,25,Male,Miami,FL,25.7617,-80.1918,27,59,3
TXN-11626,CUST-0067,2026-04-24,Hoodie,Apparel,2,113.5,65,Female,Seattle,WA,47.6062,-122.3321,5,4,4
TXN-12254,CUST-0250,2026-04-24,Blender,Home & Kitchen,1,89.35,26,Female,Houston,TX,29.7604,-95.3698,78,46,3
TXN-13759,CUST-0306,2026-04-24,Sneakers,Apparel,1,105.0,48,Non-binary,Boston,MA,42.3601,-71.0589,26,17,3
TXN-13955,CUST-0240,2026-04-24,Machine Learning Basics,Books,1,39.25,26,Male,Austin,TX,30.2672,-97.7431,8,7,3
TXN-10356,CUST-0182,2026-04-25,Self-Improvement Guide,Books,1,18.3,31,Male,New York,NY,40.7128,-74.006,66,28,3
TXN-10365,CUST-0056,2026-04-25,Sports T-Shirt,Apparel,1,37.27,41,Male,Austin,TX,30.2672,-97.7431,63,41,5
TXN-10586,CUST-0271,2026-04-25,Smartwatch,Electronics,1,221.83,37,Female,San Francisco,CA,37.7749,-122.4194,31,16,4
TXN-10861,CUST-0373,2026-04-25,Sunglasses,Apparel,1,131.76,33,Female,Houston,TX,29.7604,-95.3698,45,57,4
TXN-11209,CUST-0270,2026-04-25,Blender,Home & Kitchen,1,81.2,31,Female,Austin,TX,30.2672,-97.7431,20,14,2
TXN-11248,CUST-0293,2026-04-25,Mug Set,Home & Kitchen,1,29.55,38,Female,Los Angeles,CA,34.0522,-118.2437,79,22,5
TXN-11410,CUST-0237,2026-04-25,Laptop,Electronics,1,1066.26,51,Male,New York,NY,40.7128,-74.006,29,3,3
TXN-11411,CUST-0237,2026-04-25,Keyboard & Mouse,Electronics,1,72.16,51,Male,New York,NY,40.7128,-74.006,29,3,3
TXN-11793,CUST-0304,2026-04-25,Skincare Serum,Beauty & Health,1,63.46,55,Female,Los Angeles,CA,34.0522,-118.2437,10,3,3
TXN-11794,CUST-0304,2026-04-25,Dior Perfume,Beauty & Health,1,113.51,55,Female,Los Angeles,CA,34.0522,-118.2437,10,3,3
TXN-12294,CUST-0047,2026-04-25,Skincare Serum,Beauty & Health,3,211.06,46,Male,Austin,TX,30.2672,-97.7431,67,87,5
TXN-12295,CUST-0047,2026-04-25,Dior Perfume,Beauty & Health,1,106.97,46,Male,Austin,TX,30.2672,-97.7431,67,87,5
TXN-12616,CUST-0389,2026-04-25,Laptop,Electronics,1,1175.15,32,Non-binary,San Francisco,CA,37.7749,-122.4194,20,5,4
TXN-12667,CUST-0443,2026-04-25,Chef Knife Set,Home & Kitchen,1,150.89,46,Male,Los Angeles,CA,34.0522,-118.2437,53,19,5
TXN-12699,CUST-0389,2026-04-25,Sports T-Shirt,Apparel,1,30.58,32,Non-binary,San Francisco,CA,37.7749,-122.4194,20,5,4
TXN-13057,CUST-0141,2026-04-25,Headphones,Electronics,1,134.93,54,Male,Miami,FL,25.7617,-80.1918,30,16,2
TXN-13138,CUST-0297,2026-04-25,Sports T-Shirt,Apparel,1,33.37,43,Male,Houston,TX,29.7604,-95.3698,104,73,5
TXN-13472,CUST-0470,2026-04-25,Robot Vacuum,Home & Kitchen,3,867.84,40,Female,Miami,FL,25.7617,-80.1918,27,52,5
TXN-13886,CUST-0067,2026-04-25,Keyboard & Mouse,Electronics,1,74.69,65,Female,Seattle,WA,47.6062,-122.3321,5,4,4
TXN-13932,CUST-0186,2026-04-25,Headphones,Electronics,2,294.33,37,Female,San Francisco,CA,37.7749,-122.4194,55,38,4
TXN-13997,CUST-0334,2026-04-25,Chef Knife Set,Home & Kitchen,1,135.94,54,Female,Los Angeles,CA,34.0522,-118.2437,28,13,3
TXN-14038,CUST-0451,2026-04-25,Sports T-Shirt,Apparel,1,36.05,51,Male,Boston,MA,42.3601,-71.0589,66,42,4
TXN-14105,CUST-0294,2026-04-25,Jeans,Apparel,1,65.68,22,Female,Miami,FL,25.7617,-80.1918,13,13,3
TXN-14138,CUST-0495,2026-04-25,Smartwatch,Electronics,1,235.84,56,Male,Houston,TX,29.7604,-95.3698,28,4,2
TXN-10108,CUST-0007,2026-04-26,Hoodie,Apparel,3,168.77,18,Female,Miami,FL,25.7617,-80.1918,55,29,3
TXN-10276,CUST-0166,2026-04-26,Headphones,Electronics,1,139.58,60,Male,New York,NY,40.7128,-74.006,47,40,4
TXN-10944,CUST-0172,2026-04-26,Smartphone,Electronics,1,731.88,43,Female,Houston,TX,29.7604,-95.3698,30,4,3
TXN-11340,CUST-0294,2026-04-26,Machine Learning Basics,Books,1,40.09,22,Female,Miami,FL,25.7617,-80.1918,13,13,3
TXN-11412,CUST-0337,2026-04-26,Smartphone,Electronics,1,706.55,36,Female,Houston,TX,29.7604,-95.3698,8,19,4
TXN-11575,CUST-0240,2026-04-26,Chef Knife Set,Home & Kitchen,1,146.14,26,Male,Austin,TX,30.2672,-97.7431,8,7,3
TXN-11969,CUST-0449,2026-04-26,Fantasy Novel,Books,2,35.83,57,Male,Houston,TX,29.7604,-95.3698,20,14,3
TXN-12190,CUST-0293,2026-04-26,Dior Perfume,Beauty & Health,2,221.35,38,Female,Los Angeles,CA,34.0522,-118.2437,79,22,5
TXN-12292,CUST-0143,2026-04-26,Smartwatch,Electronics,2,482.24,35,Male,Seattle,WA,47.6062,-122.3321,33,19,3
TXN-12399,CUST-0060,2026-04-26,Keyboard & Mouse,Electronics,1,75.04,36,Male,San Francisco,CA,37.7749,-122.4194,11,15,3
TXN-12590,CUST-0409,2026-04-26,Sunglasses,Apparel,1,125.72,22,Female,San Francisco,CA,37.7749,-122.4194,31,3,4
TXN-13397,CUST-0143,2026-04-26,Smartphone,Electronics,1,709.94,35,Male,Seattle,WA,47.6062,-122.3321,33,19,3
TXN-14111,CUST-0028,2026-04-26,Headphones,Electronics,2,280.14,40,Female,Chicago,IL,41.8781,-87.6298,21,9,4
TXN-10147,CUST-0064,2026-04-27,Sports T-Shirt,Apparel,2,63.17,47,Male,Austin,TX,30.2672,-97.7431,33,10,3
TXN-10747,CUST-0172,2026-04-27,Hair Dryer,Beauty & Health,1,83.19,43,Female,Houston,TX,29.7604,-95.3698,30,4,3
TXN-10987,CUST-0304,2026-04-27,Monitor,Electronics,1,324.02,55,Female,Los Angeles,CA,34.0522,-118.2437,10,3,3
TXN-11118,CUST-0132,2026-04-27,Smartwatch,Electronics,1,234.19,44,Female,Seattle,WA,47.6062,-122.3321,16,11,2
TXN-11392,CUST-0251,2026-04-27,Self-Improvement Guide,Books,1,18.2,49,Female,San Francisco,CA,37.7749,-122.4194,110,44,4
TXN-11975,CUST-0067,2026-04-27,Laptop,Electronics,1,1039.8,65,Female,Seattle,WA,47.6062,-122.3321,5,4,4
TXN-12741,CUST-0087,2026-04-27,Electric Toothbrush,Beauty & Health,1,82.19,66,Male,Chicago,IL,41.8781,-87.6298,48,16,5
TXN-12992,CUST-0395,2026-04-27,Monitor,Electronics,3,1033.89,32,Female,Miami,FL,25.7617,-80.1918,37,59,4
TXN-13758,CUST-0397,2026-04-27,Monitor,Electronics,1,361.26,36,Male,Austin,TX,30.2672,-97.7431,41,32,5
TXN-13780,CUST-0184,2026-04-27,Designer Jacket,Apparel,1,164.73,43,Male,New York,NY,40.7128,-74.006,10,19,3
TXN-13797,CUST-0467,2026-04-27,Laptop,Electronics,1,1066.41,60,Male,Boston,MA,42.3601,-71.0589,14,14,3
TXN-13856,CUST-0403,2026-04-27,Multivitamins,Beauty & Health,3,77.3,46,Male,Austin,TX,30.2672,-97.7431,68,56,5
TXN-13867,CUST-0435,2026-04-27,Hoodie,Apparel,2,115.05,45,Female,Austin,TX,30.2672,-97.7431,71,46,5
TXN-10161,CUST-0143,2026-04-28,Chef Knife Set,Home & Kitchen,1,140.2,35,Male,Seattle,WA,47.6062,-122.3321,33,19,3
TXN-10350,CUST-0058,2026-04-28,Designer Jacket,Apparel,1,177.73,50,Female,Houston,TX,29.7604,-95.3698,63,59,5
TXN-10390,CUST-0016,2026-04-28,Hoodie,Apparel,1,54.96,31,Female,Austin,TX,30.2672,-97.7431,15,8,4
TXN-10795,CUST-0165,2026-04-28,Espresso Machine,Home & Kitchen,1,389.66,30,Female,San Francisco,CA,37.7749,-122.4194,24,13,2
TXN-11538,CUST-0487,2026-04-28,Air Fryer,Home & Kitchen,1,119.68,57,Male,Chicago,IL,41.8781,-87.6298,30,18,3
TXN-11887,CUST-0013,2026-04-28,Leadership Biography,Books,1,27.48,36,Male,Orlando,FL,28.5383,-81.3792,11,18,3
TXN-12279,CUST-0393,2026-04-28,Smartphone,Electronics,2,1484.29,55,Female,Austin,TX,30.2672,-97.7431,13,6,2
TXN-12654,CUST-0399,2026-04-28,Machine Learning Basics,Books,2,81.13,40,Male,Seattle,WA,47.6062,-122.3321,33,5,3
TXN-12933,CUST-0009,2026-04-28,Dior Perfume,Beauty & Health,1,94.66,27,Male,Seattle,WA,47.6062,-122.3321,13,2,3
TXN-13042,CUST-0082,2026-04-28,Laptop,Electronics,1,1370.4,32,Male,Seattle,WA,47.6062,-122.3321,119,83,5
TXN-13334,CUST-0076,2026-04-28,Hair Dryer,Beauty & Health,1,91.94,30,Male,Los Angeles,CA,34.0522,-118.2437,12,8,3
TXN-13536,CUST-0499,2026-04-28,Designer Jacket,Apparel,2,330.28,63,Female,Los Angeles,CA,34.0522,-118.2437,62,33,4
TXN-13958,CUST-0135,2026-04-28,Smartphone,Electronics,1,740.3,35,Female,Houston,TX,29.7604,-95.3698,31,8,3
TXN-10163,CUST-0067,2026-04-29,Headphones,Electronics,1,130.61,65,Female,Seattle,WA,47.6062,-122.3321,5,4,4
TXN-10534,CUST-0204,2026-04-29,Skincare Serum,Beauty & Health,1,62.13,31,Female,Miami,FL,25.7617,-80.1918,17,10,3
TXN-10535,CUST-0204,2026-04-29,Dior Perfume,Beauty & Health,1,109.31,31,Female,Miami,FL,25.7617,-80.1918,17,10,3
TXN-10877,CUST-0108,2026-04-29,Air Fryer,Home & Kitchen,1,110.62,42,Female,Chicago,IL,41.8781,-87.6298,19,9,2
TXN-10888,CUST-0403,2026-04-29,Smartwatch,Electronics,2,563.33,46,Male,Austin,TX,30.2672,-97.7431,68,56,5
TXN-10894,CUST-0334,2026-04-29,Dior Perfume,Beauty & Health,1,99.85,54,Female,Los Angeles,CA,34.0522,-118.2437,28,13,3
TXN-11560,CUST-0216,2026-04-29,Machine Learning Basics,Books,2,80.18,65,Female,Chicago,IL,41.8781,-87.6298,21,6,3
TXN-12155,CUST-0380,2026-04-29,Leadership Biography,Books,1,28.66,20,Female,Seattle,WA,47.6062,-122.3321,12,2,3
TXN-12188,CUST-0319,2026-04-29,Machine Learning Basics,Books,1,41.84,34,Female,Austin,TX,30.2672,-97.7431,21,11,3
